"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","person","legalForm","corporate_rights_company_code","country","corporate_rights_company_code_extendedstatus","iteration","en_name","name","dnt_cost_hidden","cost_percent","dnt_cost_percent_hidden","cost","object_id","ownershipType","otherOwnership","percent.ownership","cost_extendedstatus","cost_percent_extendedstatus","legalForm_extendedstatus","name_extendedstatus","en_name_extendedstatus","country_extendedstatus","declarant","subjectRelation"
"Фурсін Іван Геннадійович","Верховна Рада України","Депутат восьмого скликання","nacp_881a8f75-ea95-4241-beb0-951a75b79095","Фурсін","TRUE","Геннадійович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_881a8f75-ea95-4241-beb0-951a75b79095","Іван","1","товариство з омбеженою відповідальністю","1811405","33",NA,"1477830641605","Omerilio Ventures Ltd","Омереліо Венчерз Лімітед ","TRUE","100","FALSE","0","1477830641605","Власність","",NA,"1",NA,NA,NA,NA,NA,"Фурсін Іван Геннадійович",NA
"Фурсін Іван Геннадійович","Верховна Рада України","Депутат восьмого скликання","nacp_881a8f75-ea95-4241-beb0-951a75b79095","Фурсін","TRUE","Геннадійович",2018-02-21,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_881a8f75-ea95-4241-beb0-951a75b79095","Іван","1","товариство з обмеженою відповідальністю","05468475","1",NA,"1477639987269","","ТОВ ""СКІВ ЛТД""","FALSE","44.52","FALSE","609000","1477639987269","Власність","",NA,NA,NA,NA,NA,NA,NA,"Фурсін Іван Геннадійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","Товариство з обмеженою відповідальністю","30042715","1",NA,"1477540870690","","ОКСАМИТ-СЕРВІС","FALSE","5","FALSE","15000","1477540870690","Власність","",NA,NA,NA,NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1477406982051","Товариство з обмеженою відповідальністю","23338016","1",NA,"1477541458980","","ВИЗИТ","FALSE","16","FALSE","112000","1477541458980","Власність","",NA,NA,NA,NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","Закрите акціонерне товариство","257314","101",NA,"1477540925978","Cacique Limited","Касік Лімітед","FALSE","100","FALSE","10476","1477540925978","Власність","",NA,NA,NA,NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","Закрите акціонерне товариство","310113","101",NA,"1477541052437","Accords Limited LLC","Аккордз Лимитид ЛЛС ","FALSE","100","FALSE","10380","1477541052437","Власність","",NA,NA,NA,NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","37281230","1",NA,"1489673947152","","ПЛЮС 36,6","FALSE","1","FALSE","13000","1489673947152","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","32833796","1",NA,"1489672401896","","ГРАДКОНСАЛТІНГ","FALSE","40","FALSE","277286","1489672401896","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","33659607","1",NA,"1489672820650","","СПОРТ ІНВЕСТ СЕРВІС","FALSE","65","FALSE","4961450","1489672820650","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","32491908","1",NA,"1489673605110","","ЦЕЗАР-ПАЛАС","FALSE","50","FALSE","9250","1489673605110","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ЗАКРИТА АКЦІОНЕРНА КОМПАНІЯ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","47847","106",NA,"1489674080539","PANCOM CONGO","ПАНКОМ КОНГО","FALSE","6","FALSE","143874","1489674080539","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","32165453","1",NA,"1489673419796","","ЛЕКС-ЮНІОН","FALSE","100","FALSE","1894767","1489673419796","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","32834627","1",NA,"1489673513336","","АДВОКАТ-2004","FALSE","34","FALSE","680000","1489673513336","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","25414731","1",NA,"1489673763812","","АРІНТІН-Р","FALSE","100","FALSE","60000","1489673763812","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","33722668","1",NA,"1489672703568","","ЄВРО-ІНВЕСТ ХОЛДІНГ","FALSE","100","FALSE","1250000","1489672703568","Власність","",NA,NA,NA,NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
